timestamp,symbol,open,high,low,close,volume,gsadf_label_95,gsadf_label_90
2020-07-31,BTC,11099.79,11444.0,10960.0,11335.46,70063.660974,Not Bubble,Not Bubble
2020-08-01,BTC,11335.46,11861.0,11220.0,11801.17,85087.485126,Not Bubble,Not Bubble
2020-08-02,BTC,11801.17,12123.46,10518.5,11071.35,97553.077604,Not Bubble,Not Bubble
2020-08-03,BTC,11071.36,11473.0,10936.0,11219.81,56931.841475,Not Bubble,Not Bubble
2020-08-04,BTC,11219.68,11414.98,11000.0,11191.97,58629.113709,Not Bubble,Not Bubble
2020-08-05,BTC,11191.99,11780.93,11093.0,11744.91,74970.256852,Not Bubble,Not Bubble
2020-08-06,BTC,11744.91,11900.0,11562.5,11762.46,63529.08502,Not Bubble,Not Bubble
2020-08-07,BTC,11762.47,11909.94,11322.0,11594.23,65755.926022,Not Bubble,Not Bubble
2020-08-08,BTC,11594.36,11808.27,11512.0,11761.41,41858.16104,Not Bubble,Not Bubble
2020-08-09,BTC,11761.02,11797.11,11521.97,11681.68,41493.067342,Not Bubble,Not Bubble
2020-08-10,BTC,11681.69,12067.35,11450.0,11892.92,84952.337887,Not Bubble,Not Bubble
2020-08-11,BTC,11892.9,11935.0,11125.0,11392.08,90748.284634,Not Bubble,Not Bubble
2020-08-12,BTC,11392.09,11617.52,11150.0,11564.33,64909.613644,Not Bubble,Not Bubble
2020-08-13,BTC,11564.34,11792.96,11270.36,11780.0,70132.491502,Not Bubble,Not Bubble
2020-08-14,BTC,11779.77,11850.0,11634.03,11760.54,59818.852697,Not Bubble,Not Bubble
2020-08-15,BTC,11760.55,11980.0,11680.0,11852.4,56237.90505,Not Bubble,Not Bubble
2020-08-16,BTC,11852.4,11931.72,11686.0,11911.0,41368.236906,Not Bubble,Not Bubble
2020-08-17,BTC,11910.99,12468.0,11769.78,12281.13,84734.21154,Not Bubble,Not Bubble
2020-08-18,BTC,12281.15,12387.77,11817.93,11945.01,75923.835527,Not Bubble,Not Bubble
2020-08-19,BTC,11945.1,12020.08,11561.0,11754.59,73940.169606,Not Bubble,Not Bubble
2020-08-20,BTC,11754.38,11888.0,11668.0,11853.55,46085.254351,Not Bubble,Not Bubble
2020-08-21,BTC,11853.54,11878.0,11485.81,11531.34,64448.306142,Not Bubble,Not Bubble
2020-08-22,BTC,11531.23,11686.0,11376.81,11662.96,43678.701646,Not Bubble,Not Bubble
2020-08-23,BTC,11663.51,11718.07,11514.13,11648.13,37900.00469,Not Bubble,Not Bubble
2020-08-24,BTC,11648.12,11824.9,11585.09,11748.2,46212.391867,Not Bubble,Not Bubble
2020-08-25,BTC,11748.19,11767.85,11117.64,11318.42,69590.923272,Not Bubble,Not Bubble
2020-08-26,BTC,11318.42,11539.32,11244.0,11461.43,53998.231231,Not Bubble,Not Bubble
2020-08-27,BTC,11461.42,11592.2,11125.0,11330.38,63246.036383,Not Bubble,Not Bubble
2020-08-28,BTC,11330.38,11542.65,11276.89,11526.91,45953.908365,Not Bubble,Not Bubble
2020-08-29,BTC,11526.9,11580.02,11417.04,11465.84,32973.7992,Not Bubble,Not Bubble
2020-08-30,BTC,11465.84,11719.0,11458.0,11711.16,43177.879054,Not Bubble,Not Bubble
2020-08-31,BTC,11711.17,11800.77,11570.0,11649.51,55353.617744,Not Bubble,Not Bubble
2020-09-01,BTC,11649.51,12050.85,11515.0,11921.97,78148.193668,Not Bubble,Not Bubble
2020-09-02,BTC,11921.97,11954.57,11160.1,11388.54,87221.845602,Not Bubble,Not Bubble
2020-09-03,BTC,11388.54,11462.6,9960.8,10140.85,121950.106015,Not Bubble,Not Bubble
2020-09-04,BTC,10138.29,10627.05,9875.5,10446.25,92733.599113,Not Bubble,Not Bubble
2020-09-05,BTC,10446.25,10565.68,9825.0,10166.69,90001.605568,Not Bubble,Not Bubble
2020-09-06,BTC,10166.69,10347.14,9994.86,10256.2,56368.788815,Not Bubble,Not Bubble
2020-09-07,BTC,10255.89,10410.75,9875.0,10373.44,62620.230676,Not Bubble,Not Bubble
2020-09-08,BTC,10373.45,10438.0,9850.0,10126.65,73491.878418,Not Bubble,Not Bubble
2020-09-09,BTC,10126.66,10343.0,9981.01,10219.2,49347.113776,Not Bubble,Not Bubble
2020-09-10,BTC,10219.29,10483.35,10070.83,10336.87,58253.75375,Not Bubble,Not Bubble
2020-09-11,BTC,10336.86,10397.6,10200.0,10387.89,43830.254467,Not Bubble,Not Bubble
2020-09-12,BTC,10387.89,10477.97,10269.25,10440.92,35379.153096,Not Bubble,Not Bubble
2020-09-13,BTC,10440.67,10580.11,10200.0,10332.83,43837.609865,Not Bubble,Not Bubble
2020-09-14,BTC,10332.84,10750.0,10212.34,10671.77,67059.291361,Not Bubble,Not Bubble
2020-09-15,BTC,10671.77,10930.04,10606.48,10785.31,61822.452786,Not Bubble,Not Bubble
2020-09-16,BTC,10785.23,11093.0,10661.22,10954.01,64991.51244,Not Bubble,Not Bubble
2020-09-17,BTC,10954.01,11045.46,10745.83,10939.99,55601.614529,Not Bubble,Not Bubble
2020-09-18,BTC,10940.0,11038.03,10812.84,10933.39,47266.728275,Not Bubble,Not Bubble
2020-09-19,BTC,10933.4,11179.79,10887.37,11080.65,38440.036858,Not Bubble,Not Bubble
2020-09-20,BTC,11080.64,11080.64,10723.0,10920.28,39157.922565,Not Bubble,Not Bubble
2020-09-21,BTC,10920.28,10988.86,10296.35,10417.22,70683.431179,Not Bubble,Not Bubble
2020-09-22,BTC,10417.22,10572.71,10353.0,10529.61,43991.235476,Not Bubble,Not Bubble
2020-09-23,BTC,10529.61,10537.15,10136.82,10241.46,51876.568079,Not Bubble,Not Bubble
2020-09-24,BTC,10241.46,10795.24,10190.93,10736.32,57676.619427,Not Bubble,Not Bubble
2020-09-25,BTC,10736.33,10760.53,10556.24,10686.67,48101.117008,Not Bubble,Not Bubble
2020-09-26,BTC,10686.57,10820.94,10644.68,10728.6,28420.836659,Not Bubble,Not Bubble
2020-09-27,BTC,10728.59,10799.0,10594.82,10774.25,30549.483253,Not Bubble,Not Bubble
2020-09-28,BTC,10774.26,10950.0,10626.0,10696.12,50095.251734,Not Bubble,Not Bubble
2020-09-29,BTC,10696.11,10867.54,10635.87,10840.48,41874.898399,Not Bubble,Not Bubble
2020-09-30,BTC,10840.58,10849.34,10665.13,10776.59,39596.027322,Not Bubble,Not Bubble
2020-10-01,BTC,10776.59,10920.0,10437.0,10619.13,60866.332893,Not Bubble,Not Bubble
2020-10-02,BTC,10619.13,10664.64,10374.0,10570.4,50130.393705,Not Bubble,Not Bubble
2020-10-03,BTC,10570.4,10603.56,10496.46,10542.06,22298.221341,Not Bubble,Not Bubble
2020-10-04,BTC,10542.07,10696.87,10517.87,10666.63,23212.001595,Not Bubble,Not Bubble
2020-10-05,BTC,10666.62,10798.0,10615.64,10792.21,34025.761653,Not Bubble,Not Bubble
2020-10-06,BTC,10792.2,10800.0,10525.0,10599.66,48674.740471,Not Bubble,Not Bubble
2020-10-07,BTC,10599.65,10681.87,10546.17,10666.39,32811.990279,Not Bubble,Not Bubble
2020-10-08,BTC,10666.4,10950.0,10530.41,10925.57,51959.691572,Not Bubble,Not Bubble
2020-10-09,BTC,10925.44,11104.64,10829.0,11050.64,48240.073237,Not Bubble,Not Bubble
2020-10-10,BTC,11050.64,11491.0,11050.51,11293.22,43648.036943,Not Bubble,Not Bubble
2020-10-11,BTC,11293.22,11445.0,11221.0,11369.02,29043.851339,Not Bubble,Not Bubble
2020-10-12,BTC,11369.02,11720.01,11172.0,11528.25,52825.28371,Not Bubble,Not Bubble
2020-10-13,BTC,11528.24,11557.0,11300.0,11420.56,42205.283709,Not Bubble,Not Bubble
2020-10-14,BTC,11420.57,11547.98,11280.0,11417.89,41415.106015,Not Bubble,Not Bubble
2020-10-15,BTC,11417.89,11617.34,11250.83,11505.12,48760.717679,Not Bubble,Not Bubble
2020-10-16,BTC,11505.13,11541.15,11200.0,11319.32,48797.749502,Not Bubble,Not Bubble
2020-10-17,BTC,11319.24,11402.42,11255.0,11360.2,22368.915241,Not Bubble,Not Bubble
2020-10-18,BTC,11360.31,11505.0,11346.22,11503.14,23284.041191,Not Bubble,Not Bubble
2020-10-19,BTC,11503.14,11823.99,11407.96,11751.47,47414.534692,Not Bubble,Not Bubble
2020-10-20,BTC,11751.46,12038.38,11677.59,11909.99,62134.750663,Not Bubble,Not Bubble
2020-10-21,BTC,11910.0,13217.68,11886.95,12780.96,114584.456767,Not Bubble,Not Bubble
2020-10-22,BTC,12780.75,13185.0,12678.08,12968.52,70038.824144,Not Bubble,Not Bubble
2020-10-23,BTC,12968.84,13027.69,12720.08,12923.07,50386.999841,Not Bubble,Not Bubble
2020-10-24,BTC,12923.06,13166.73,12870.0,13111.73,35952.20907,Not Bubble,Not Bubble
2020-10-25,BTC,13111.73,13350.0,12888.0,13028.83,38481.579504,Not Bubble,Not Bubble
2020-10-26,BTC,13029.64,13238.81,12765.0,13052.19,60951.672986,Not Bubble,Not Bubble
2020-10-27,BTC,13052.15,13789.29,13019.87,13636.17,80811.01945,Not Bubble,Not Bubble
2020-10-28,BTC,13636.16,13859.48,12888.0,13266.4,94440.561226,Not Bubble,Not Bubble
2020-10-29,BTC,13266.4,13642.91,12920.77,13455.7,74872.602132,Not Bubble,Not Bubble
2020-10-30,BTC,13455.69,13669.98,13115.0,13560.1,70657.778881,Not Bubble,Not Bubble
2020-10-31,BTC,13560.1,14100.0,13411.5,13791.0,67339.238515,Not Bubble,Bubble Creation
2020-11-01,BTC,13791.0,13895.0,13603.0,13761.5,36285.648526,Not Bubble,Bubble Creation
2020-11-02,BTC,13761.49,13830.0,13195.05,13549.37,64566.421908,Not Bubble,Not Bubble
2020-11-03,BTC,13549.63,14066.11,13284.99,14023.53,74115.630787,Not Bubble,Bubble Creation
2020-11-04,BTC,14023.53,14259.0,13525.0,14144.01,93016.988262,Not Bubble,Bubble Creation
2020-11-05,BTC,14144.01,15750.0,14093.56,15590.02,143741.522673,Bubble Creation,Bubble Creation
2020-11-06,BTC,15590.02,15960.0,15166.0,15579.92,122618.197695,Bubble Creation,Bubble Creation
2020-11-07,BTC,15579.93,15753.52,14344.22,14818.3,101431.206553,Not Bubble,Bubble Creation
2020-11-08,BTC,14818.3,15650.0,14703.88,15475.1,65547.178574,Bubble Creation,Bubble Creation
2020-11-09,BTC,15475.1,15840.0,14805.54,15328.41,108976.334134,Bubble Creation,Bubble Creation
2020-11-10,BTC,15328.41,15460.0,15072.46,15297.21,61681.919606,Bubble Creation,Bubble Creation
2020-11-11,BTC,15297.21,15965.0,15272.68,15684.24,78469.746458,Bubble Creation,Bubble Creation
2020-11-12,BTC,15684.25,16340.7,15440.64,16291.86,102196.356592,Bubble Creation,Bubble Creation
2020-11-13,BTC,16291.85,16480.0,15952.35,16320.7,75691.881014,Bubble Creation,Bubble Creation
2020-11-14,BTC,16320.04,16326.99,15670.0,16070.45,59116.347179,Bubble Creation,Bubble Creation
2020-11-15,BTC,16069.56,16180.0,15774.72,15957.0,43596.841513,Bubble Creation,Bubble Creation
2020-11-16,BTC,15957.0,16880.0,15864.0,16713.57,81300.675924,Bubble Creation,Bubble Creation
2020-11-17,BTC,16713.08,17858.82,16538.0,17659.38,115221.403102,Bubble Creation,Bubble Creation
2020-11-18,BTC,17659.38,18476.93,17214.45,17776.12,149019.788134,Bubble Creation,Bubble Creation
2020-11-19,BTC,17777.75,18179.8,17335.65,17802.82,93009.561008,Bubble Creation,Bubble Creation
2020-11-20,BTC,17802.81,18815.22,17740.04,18655.67,88423.018489,Bubble Creation,Bubble Creation
2020-11-21,BTC,18655.66,18965.9,18308.58,18703.8,75577.458394,Bubble Creation,Bubble Creation
2020-11-22,BTC,18703.8,18750.0,17610.86,18414.43,81645.737778,Bubble Creation,Bubble Creation
2020-11-23,BTC,18413.88,18766.0,18000.0,18368.0,82961.506093,Bubble Creation,Bubble Creation
2020-11-24,BTC,18368.01,19418.97,18018.0,19160.01,113581.509241,Bubble Creation,Bubble Creation
2020-11-25,BTC,19160.0,19484.21,18500.27,18719.11,93266.576887,Bubble Creation,Bubble Creation
2020-11-26,BTC,18718.83,18915.03,16188.0,17149.47,181005.246693,Bubble Creation,Bubble Creation
2020-11-27,BTC,17149.47,17457.62,16438.08,17139.52,85297.024787,Bubble Creation,Bubble Creation
2020-11-28,BTC,17139.53,17880.49,16865.56,17719.85,64910.69997,Bubble Creation,Bubble Creation
2020-11-29,BTC,17719.84,18360.05,17517.0,18184.99,55329.016303,Bubble Creation,Bubble Creation
2020-11-30,BTC,18185.0,19863.16,18184.99,19695.87,115463.466888,Bubble Creation,Bubble Creation
2020-12-01,BTC,19695.87,19888.0,18001.12,18764.96,127698.762652,Bubble Creation,Bubble Creation
2020-12-02,BTC,18764.96,19342.0,18330.0,19204.09,75911.013478,Bubble Creation,Bubble Creation
2020-12-03,BTC,19204.08,19598.0,18867.2,19421.9,66689.391279,Bubble Creation,Bubble Creation
2020-12-04,BTC,19422.34,19527.0,18565.31,18650.52,71283.6682,Bubble Creation,Bubble Creation
2020-12-05,BTC,18650.51,19177.0,18500.0,19147.66,42922.748573,Bubble Creation,Bubble Creation
2020-12-06,BTC,19147.66,19420.0,18857.0,19359.4,37043.091861,Bubble Creation,Bubble Creation
2020-12-07,BTC,19358.67,19420.91,18902.88,19166.9,41372.296293,Bubble Creation,Bubble Creation
2020-12-08,BTC,19166.9,19294.84,18200.0,18324.11,61626.947614,Bubble Creation,Bubble Creation
2020-12-09,BTC,18324.11,18639.57,17650.0,18541.28,79585.553801,Bubble Creation,Bubble Creation
2020-12-10,BTC,18541.29,18557.32,17911.12,18254.63,52890.675094,Not Bubble,Bubble Creation
2020-12-11,BTC,18254.81,18292.73,17572.33,18036.53,72610.724259,Not Bubble,Bubble Creation
2020-12-12,BTC,18036.53,18948.66,18020.7,18808.69,49519.978432,Bubble Creation,Bubble Creation
2020-12-13,BTC,18808.69,19411.0,18711.12,19174.99,56560.821744,Bubble Creation,Bubble Creation
2020-12-14,BTC,19174.99,19349.0,19000.0,19273.14,47257.201294,Bubble Creation,Bubble Creation
2020-12-15,BTC,19273.69,19570.0,19050.0,19426.43,61834.366011,Bubble Creation,Bubble Creation
2020-12-16,BTC,19426.43,21560.0,19278.6,21335.52,114306.33557,Bubble Creation,Bubble Creation
2020-12-17,BTC,21335.52,23800.0,21230.0,22797.16,184882.476748,Bubble Creation,Bubble Creation
2020-12-18,BTC,22797.15,23285.18,22350.0,23107.39,79646.134315,Bubble Creation,Bubble Creation
2020-12-19,BTC,23107.39,24171.47,22750.0,23821.61,86045.064677,Bubble Creation,Bubble Creation
2020-12-20,BTC,23821.6,24295.0,23060.0,23455.52,76690.145685,Bubble Creation,Bubble Creation
2020-12-21,BTC,23455.54,24102.77,21815.0,22719.71,88030.297243,Bubble Creation,Bubble Creation
2020-12-22,BTC,22719.88,23837.1,22353.4,23810.79,87033.12616,Bubble Creation,Bubble Creation
2020-12-23,BTC,23810.79,24100.0,22600.0,23232.76,119047.259733,Bubble Creation,Bubble Creation
2020-12-24,BTC,23232.39,23794.43,22703.42,23729.2,69013.834252,Bubble Creation,Bubble Creation
2020-12-25,BTC,23728.99,24789.86,23433.6,24712.47,79519.943569,Bubble Creation,Bubble Creation
2020-12-26,BTC,24712.47,26867.03,24500.0,26493.39,97806.513386,Bubble Creation,Bubble Creation
2020-12-27,BTC,26493.4,28422.0,25700.0,26281.66,148455.586214,Bubble Creation,Bubble Creation
2020-12-28,BTC,26281.54,27500.0,26101.0,27079.41,79721.742496,Bubble Creation,Bubble Creation
2020-12-29,BTC,27079.42,27410.0,25880.0,27385.0,69411.592606,Bubble Creation,Bubble Creation
2020-12-30,BTC,27385.0,28996.0,27320.0,28875.54,95356.057826,Bubble Creation,Bubble Creation
2020-12-31,BTC,28875.55,29300.0,27850.0,28923.63,75508.505152,Bubble Creation,Bubble Creation
2021-01-01,BTC,28923.63,29600.0,28624.57,29331.69,54182.925011,Bubble Creation,Bubble Creation
2021-01-02,BTC,29331.7,33300.0,28946.53,32178.33,129993.873362,Bubble Creation,Bubble Creation
2021-01-03,BTC,32176.45,34778.11,31962.99,33000.05,120957.56675,Bubble Creation,Bubble Creation
2021-01-04,BTC,33000.05,33600.0,28130.0,31988.71,140899.88569,Bubble Creation,Bubble Creation
2021-01-05,BTC,31989.75,34360.0,29900.0,33949.53,116049.997038,Bubble Creation,Bubble Creation
2021-01-06,BTC,33949.53,36939.21,33288.0,36769.36,127139.20131,Bubble Creation,Bubble Creation
2021-01-07,BTC,36769.36,40365.0,36300.0,39432.28,132825.700437,Bubble Creation,Bubble Creation
2021-01-08,BTC,39432.48,41950.0,36500.0,40582.81,139789.957499,Bubble Creation,Bubble Creation
2021-01-09,BTC,40586.96,41380.0,38720.0,40088.22,75785.979675,Bubble Creation,Bubble Creation
2021-01-10,BTC,40088.22,41350.0,35111.11,38150.02,118209.544503,Bubble Creation,Bubble Creation
2021-01-11,BTC,38150.02,38264.74,30420.0,35404.47,251156.138287,Bubble Creation,Bubble Creation
2021-01-12,BTC,35410.37,36628.0,32531.0,34051.24,133948.151996,Bubble Creation,Bubble Creation
2021-01-13,BTC,34049.15,37850.0,32380.0,37371.38,124477.914938,Bubble Creation,Bubble Creation
2021-01-14,BTC,37371.38,40100.0,36701.23,39144.5,102950.389421,Bubble Creation,Bubble Creation
2021-01-15,BTC,39145.21,39747.76,34408.0,36742.22,118300.920916,Bubble Creation,Bubble Creation
2021-01-16,BTC,36737.43,37950.0,35357.8,35994.98,86348.431508,Bubble Creation,Bubble Creation
2021-01-17,BTC,35994.98,36852.5,33850.0,35828.61,80157.727384,Bubble Creation,Bubble Creation
2021-01-18,BTC,35824.99,37469.83,34800.0,36631.27,70698.11875,Bubble Creation,Bubble Creation
2021-01-19,BTC,36622.46,37850.0,35844.06,35891.49,79611.307769,Bubble Creation,Bubble Creation
2021-01-20,BTC,35901.94,36415.31,33400.0,35468.23,89368.422918,Bubble Creation,Bubble Creation
2021-01-21,BTC,35468.23,35600.0,30071.0,30850.13,135004.076658,Bubble Creation,Bubble Creation
2021-01-22,BTC,30851.99,33826.53,28850.0,32945.17,142971.684049,Bubble Creation,Bubble Creation
2021-01-23,BTC,32950.0,33456.0,31390.16,32078.0,64595.287675,Bubble Creation,Bubble Creation
2021-01-24,BTC,32078.0,33071.0,30900.0,32259.9,57978.037966,Bubble Creation,Bubble Creation
2021-01-25,BTC,32259.45,34875.0,31910.0,32254.2,88499.226921,Bubble Creation,Bubble Creation
2021-01-26,BTC,32254.19,32921.88,30837.37,32467.77,84972.20691,Bubble Creation,Bubble Creation
2021-01-27,BTC,32464.01,32557.29,29241.72,30366.15,95911.961711,Bubble Creation,Bubble Creation
2021-01-28,BTC,30362.19,33783.98,29842.1,33364.86,92621.145617,Bubble Creation,Bubble Creation
2021-01-29,BTC,33368.18,38531.9,31915.4,34252.2,231827.005626,Bubble Creation,Bubble Creation
2021-01-30,BTC,34246.28,34933.0,32825.0,34262.88,84889.68134,Bubble Creation,Bubble Creation
2021-01-31,BTC,34262.89,34342.69,32171.67,33092.98,68742.280384,Bubble Creation,Bubble Creation
2021-02-01,BTC,33092.97,34717.27,32296.16,33526.37,82718.276882,Bubble Creation,Bubble Creation
2021-02-02,BTC,33517.09,35984.33,33418.0,35466.24,78056.65988,Bubble Creation,Bubble Creation
2021-02-03,BTC,35472.71,37662.63,35362.38,37618.87,80784.333663,Bubble Creation,Bubble Creation
2021-02-04,BTC,37620.26,38708.27,36161.95,36936.66,92080.735898,Bubble Creation,Bubble Creation
2021-02-05,BTC,36936.65,38310.12,36570.0,38290.24,66681.334275,Bubble Creation,Bubble Creation
2021-02-06,BTC,38289.32,40955.51,38215.94,39186.94,98757.311183,Bubble Collapse,Bubble Collapse
2021-02-07,BTC,39181.01,39700.0,37351.0,38795.69,84363.679763,Bubble Collapse,Bubble Collapse
2021-02-08,BTC,38795.69,46794.45,37988.89,46374.87,138597.536914,Bubble Creation,Bubble Creation
2021-02-09,BTC,46374.86,48142.19,44961.09,46420.42,115499.861712,Bubble Creation,Bubble Creation
2021-02-10,BTC,46420.42,47310.0,43727.0,44807.58,97154.1822,Bubble Creation,Bubble Creation
2021-02-11,BTC,44807.58,48678.9,43994.02,47969.51,89561.081454,Bubble Creation,Bubble Creation
2021-02-12,BTC,47968.66,48985.8,46125.0,47287.6,85870.035697,Bubble Creation,Bubble Creation
2021-02-13,BTC,47298.15,48150.0,46202.53,47153.69,63768.097399,Bubble Creation,Bubble Creation
2021-02-14,BTC,47156.78,49707.43,47014.17,48577.79,73735.475533,Bubble Creation,Bubble Creation
2021-02-15,BTC,48580.47,49010.92,45570.79,47911.1,79398.156784,Bubble Creation,Bubble Creation
2021-02-16,BTC,47911.1,50689.18,47003.62,49133.45,88813.266298,Bubble Creation,Bubble Creation
2021-02-17,BTC,49133.45,52618.74,48947.0,52119.71,85743.637818,Bubble Creation,Bubble Creation
2021-02-18,BTC,52117.67,52530.0,50901.9,51552.6,60758.046954,Bubble Creation,Bubble Creation
2021-02-19,BTC,51552.61,56368.0,50710.2,55906.0,79659.77802,Bubble Creation,Bubble Creation
2021-02-20,BTC,55906.0,57700.46,53863.93,55841.19,80948.205314,Bubble Creation,Bubble Creation
2021-02-21,BTC,55841.19,58352.8,55477.59,57408.57,58166.708511,Bubble Creation,Bubble Creation
2021-02-22,BTC,57412.35,57508.47,47622.0,54087.67,134019.434944,Bubble Creation,Bubble Creation
2021-02-23,BTC,54087.67,54183.59,44892.56,48891.0,169375.025051,Bubble Creation,Bubble Creation
2021-02-24,BTC,48891.0,51374.99,46988.69,49676.2,91881.209252,Bubble Creation,Bubble Creation
2021-02-25,BTC,49676.21,52041.73,46674.34,47073.73,83310.673121,Bubble Creation,Bubble Creation
2021-02-26,BTC,47073.73,48424.11,44106.78,46276.87,109423.200663,Bubble Creation,Bubble Creation
2021-02-27,BTC,46276.88,48394.0,45000.0,46106.43,66060.834292,Bubble Creation,Bubble Creation
2021-02-28,BTC,46103.67,46638.46,43000.0,45135.66,83055.369042,Bubble Creation,Bubble Creation
2021-03-01,BTC,45134.11,49790.0,44950.53,49587.03,85086.111648,Bubble Creation,Bubble Creation
2021-03-02,BTC,49595.76,50200.0,47047.6,48440.65,64221.06214,Bubble Creation,Bubble Creation
2021-03-03,BTC,48436.61,52640.0,48100.71,50349.37,81035.913705,Bubble Creation,Bubble Creation
2021-03-04,BTC,50349.37,51773.88,47500.0,48374.09,82649.716829,Bubble Creation,Bubble Creation
2021-03-05,BTC,48374.09,49448.93,46300.0,48751.71,78192.496372,Bubble Creation,Bubble Creation
2021-03-06,BTC,48746.81,49200.0,47070.0,48882.2,44399.234242,Bubble Creation,Bubble Creation
2021-03-07,BTC,48882.2,51450.03,48882.2,50971.75,55235.028032,Bubble Creation,Bubble Creation
2021-03-08,BTC,50959.11,52402.78,49274.67,52375.17,66987.359664,Bubble Creation,Bubble Creation
2021-03-09,BTC,52375.18,54895.0,51789.41,54884.5,71656.737076,Bubble Creation,Bubble Creation
2021-03-10,BTC,54874.67,57387.69,53005.0,55851.59,84749.238943,Bubble Creation,Bubble Creation
2021-03-11,BTC,55851.59,58150.0,54272.82,57773.16,81914.812859,Bubble Creation,Bubble Creation
2021-03-12,BTC,57773.15,58081.51,54962.84,57221.72,73405.406047,Bubble Creation,Bubble Creation
2021-03-13,BTC,57221.72,61844.0,56078.23,61188.39,83245.091346,Bubble Creation,Bubble Creation
2021-03-14,BTC,61188.38,61724.79,58966.78,58968.31,52601.05275,Bubble Creation,Bubble Creation
2021-03-15,BTC,58976.08,60633.43,54600.0,55605.2,102771.427298,Bubble Creation,Bubble Creation
2021-03-16,BTC,55605.2,56938.29,53271.34,56900.75,77986.694355,Bubble Creation,Bubble Creation
2021-03-17,BTC,56900.74,58974.73,54123.69,58912.97,70421.620841,Bubble Creation,Bubble Creation
2021-03-18,BTC,58912.97,60129.97,57023.0,57648.16,66580.406675,Bubble Creation,Bubble Creation
2021-03-19,BTC,57641.0,59468.0,56270.74,58030.01,52392.652961,Bubble Creation,Bubble Creation
2021-03-20,BTC,58030.01,59880.0,57820.17,58102.28,44476.941776,Bubble Creation,Bubble Creation
2021-03-21,BTC,58100.02,58589.1,55450.11,57351.56,48564.470274,Bubble Creation,Bubble Creation
2021-03-22,BTC,57351.56,58430.73,53650.0,54083.25,62581.626169,Bubble Collapse,Bubble Collapse
2021-03-23,BTC,54083.25,55830.9,53000.0,54340.89,59789.365427,Bubble Collapse,Bubble Collapse
2021-03-24,BTC,54342.8,57200.0,51700.0,52303.65,83537.465021,Bubble Collapse,Bubble Collapse
2021-03-25,BTC,52303.66,53287.0,50427.56,51293.78,87400.534538,Bubble Creation,Bubble Creation
2021-03-26,BTC,51293.78,55073.46,51214.6,55025.59,63813.774692,Bubble Creation,Bubble Creation
2021-03-27,BTC,55025.59,56700.36,53950.0,55817.14,50105.475055,Bubble Creation,Bubble Creation
2021-03-28,BTC,55817.14,56559.75,54691.84,55777.63,39050.387511,Bubble Creation,Bubble Creation
2021-03-29,BTC,55777.65,58405.82,54800.01,57635.47,67857.937398,Bubble Creation,Bubble Creation
2021-03-30,BTC,57635.46,59368.0,57071.35,58746.57,55122.443122,Bubble Creation,Bubble Creation
2021-03-31,BTC,58746.57,59800.0,56769.0,58740.55,60975.542666,Bubble Creation,Bubble Creation
2021-04-01,BTC,58739.46,59490.0,57935.45,58720.44,47415.61722,Bubble Creation,Bubble Creation
2021-04-02,BTC,58720.45,60200.0,58428.57,58950.01,47382.418781,Bubble Creation,Bubble Creation
2021-04-03,BTC,58950.01,59791.72,56880.0,57051.94,47409.852113,Bubble Creation,Bubble Creation
2021-04-04,BTC,57051.95,58492.85,56388.0,58202.01,41314.081973,Bubble Creation,Bubble Creation
2021-04-05,BTC,58202.01,59272.0,56777.77,59129.99,54258.01579,Bubble Creation,Bubble Creation
2021-04-06,BTC,59129.99,59495.24,57413.02,57991.15,54201.000727,Bubble Creation,Bubble Creation
2021-04-07,BTC,57990.03,58655.0,55473.0,55953.45,71228.405659,Bubble Creation,Bubble Creation
2021-04-08,BTC,55953.44,58153.31,55700.0,58077.52,44283.147019,Bubble Creation,Bubble Creation
2021-04-09,BTC,58077.52,58894.9,57654.0,58142.54,40831.884911,Bubble Creation,Bubble Creation
2021-04-10,BTC,58142.55,61500.0,57900.01,59769.13,69906.424117,Bubble Creation,Bubble Creation
2021-04-11,BTC,59769.13,60699.0,59232.52,60002.43,41156.715391,Bubble Creation,Bubble Creation
2021-04-12,BTC,59998.8,61300.0,59350.59,59860.0,56375.037117,Bubble Collapse,Bubble Collapse
2021-04-13,BTC,59860.01,63777.77,59805.15,63575.0,82848.688746,Bubble Creation,Bubble Creation
2021-04-14,BTC,63575.01,64854.0,61301.0,62959.53,82616.343993,Bubble Creation,Bubble Creation
2021-04-15,BTC,62959.53,63800.0,62020.0,63159.98,51649.70034,Bubble Creation,Bubble Creation
2021-04-16,BTC,63158.74,63520.61,60000.0,61334.8,91764.139884,Bubble Creation,Bubble Creation
2021-04-17,BTC,61334.81,62506.05,59580.91,60006.66,58912.256128,Bubble Creation,Bubble Creation
2021-04-18,BTC,60006.67,60499.0,50931.3,56150.01,124882.131824,Bubble Collapse,Bubble Collapse
2021-04-19,BTC,56150.01,57526.81,54221.58,55633.14,78229.042267,Bubble Collapse,Bubble Collapse
2021-04-20,BTC,55633.14,57076.24,53329.96,56425.0,72744.482151,Bubble Collapse,Bubble Collapse
2021-04-21,BTC,56425.0,56757.91,53536.02,53787.63,66984.756909,Bubble Collapse,Bubble Collapse
2021-04-22,BTC,53787.62,55521.48,50500.0,51690.96,104656.631337,Bubble Collapse,Bubble Collapse
